address,LATITUDE,LONGITUDE
308 TAMPINES ST 32,1.352867474,103.956735
652A JURONG WEST ST 61,1.336679135,103.6983332
798 WOODLANDS DR 72,1.44371803,103.8036343
311 TAMPINES ST 33,1.35330429,103.957435
185B WOODLANDS ST 13,1.435856504,103.7762941
675D YISHUN AVE 4,1.419737575,103.8427031
484 TAMPINES ST 43,1.361897859,103.9526394
316C YISHUN AVE 9,1.432923061,103.8434727
682D WOODLANDS DR 73,1.440960638,103.8047265
708 WOODLANDS DR 70,1.440058371,103.7973694
829 YISHUN ST 81,1.414540772,103.8333464
53 TEBAN GDNS RD,1.321377097,103.7375776
312A SUMANG LINK,1.410819269,103.9003717
405 ANG MO KIO AVE 10,1.361579127,103.8538054
975 JURONG WEST ST 93,1.340241479,103.6935496
30 MARSILING DR,1.442559074,103.7724055
626 JURONG WEST ST 65,1.341847393,103.6985167
871 TAMPINES ST 84,1.354403484,103.9327023
871 TAMPINES ST 84,1.354403476,103.9327023
497J TAMPINES ST 45,1.359264167,103.959504
664 YISHUN AVE 4,1.420199866,103.8410746
460 HOUGANG AVE 10,1.373261148,103.8946317
603 BEDOK RESERVOIR RD,1.33000184,103.912464
850 HOUGANG CTRL,1.369716381,103.8934299
264 WATERLOO ST,1.299009418,103.8522849
265C PUNGGOL WAY,1.40499729,103.8985186
886B WOODLANDS DR 50,1.4382581,103.7941155
310C PUNGGOL WALK,1.409710961,103.8998984
601 HOUGANG AVE 4,1.370678921,103.8871366
264 TAMPINES ST 21,1.352804863,103.9511457
264 TAMPINES ST 21,1.352804865,103.9511457
573A WOODLANDS DR 16,1.431281034,103.7980182
524A PASIR RIS ST 51,1.371279693,103.9477149
415B FERNVALE LINK,1.388844036,103.8800835
828 JURONG WEST ST 81,1.345156894,103.6931141
635C PUNGGOL DR,1.400654324,103.9141867
153 LOR 2 TOA PAYOH,1.333570575,103.8457238
601D PUNGGOL CTRL,1.402964008,103.9078474
845 WOODLANDS ST 82,1.442754559,103.7925321
415 BEDOK NTH AVE 2,1.329649995,103.9302606
347A YISHUN AVE 11,1.427939244,103.842677
758 JURONG WEST ST 74,1.350154946,103.7003472
296C COMPASSVALE CRES,1.397311291,103.8997478
987C BUANGKOK GREEN,1.379328146,103.8777892
987C BUANGKOK GREEN,1.37932815,103.8777892
898 TAMPINES ST 81,1.347281172,103.934757
217 YISHUN ST 21,1.432622676,103.8363187
217 YISHUN ST 21,1.432623935,103.8363171
167C SIMEI LANE,1.343000399,103.9594134
118B JLN MEMBINA,1.28178928,103.8259896
301B PUNGGOL CTRL,1.404265418,103.9058947
88 TELOK BLANGAH HTS,1.27736919,103.8082549
641 BEDOK RESERVOIR RD,1.331752771,103.905237
204C PUNGGOL FIELD,1.398033215,103.9030726
534 WOODLANDS DR 14,1.430611865,103.7916741
709 WOODLANDS DR 70,1.440239814,103.7979326
780E WOODLANDS CRES,1.44800009,103.8017004
19 TOH YI DR,1.339962696,103.7738977
932 JURONG WEST ST 92,1.341752015,103.6886642
318 UBI AVE 1,1.32845731,103.9032746
308 SERANGOON AVE 2,1.35417533,103.8659671
858 YISHUN AVE 4,1.417670343,103.8385151
5 HOLLAND CL,1.307674422,103.7962716
153 BISHAN ST 13,1.346085959,103.8550783
153 BISHAN ST 13,1.346089667,103.8550787
324D SENGKANG EAST WAY,1.392844389,103.8913469
330 SEMBAWANG CL,1.446805071,103.8178116
330 SEMBAWANG CL,1.44680507,103.8178116
330 SEMBAWANG CL,1.44680507,103.8178116
266 TOH GUAN RD,1.341341309,103.7443434
129 BT BATOK WEST AVE 6,1.351429752,103.7460307
816B KEAT HONG LINK,1.376041135,103.74846
313A ANCHORVALE RD,1.39158552,103.8875199
637 HOUGANG AVE 8,1.37096795,103.8792821
104 JLN DUSUN,1.328425305,103.8441424
553 SERANGOON NTH AVE 3,1.371710824,103.8712334
553 SERANGOON NTH AVE 3,1.371710714,103.8712337
831 WOODLANDS ST 83,1.439357385,103.7914567
739 PASIR RIS DR 10,1.37850497,103.9367909
739 PASIR RIS DR 10,1.378505725,103.9367962
640A YISHUN ST 61,1.420871842,103.8391389
414 BEDOK NTH AVE 2,1.330043442,103.9299318
59 CIRCUIT RD,1.325248773,103.8867576
933 TAMPINES ST 91,1.345241723,103.9390987
236 TAMPINES ST 21,1.355905169,103.9474475
105 ANG MO KIO AVE 4,1.372313283,103.8376011
168 BEDOK STH AVE 3,1.320034902,103.9445716
168 BEDOK STH AVE 3,1.320035541,103.9445701
445 TAMPINES ST 42,1.358302422,103.9506584
124B BT MERAH VIEW,1.285282206,103.823095
608 YISHUN ST 61,1.420777466,103.8352195
345 TAMPINES ST 33,1.35191878,103.9622669
345 TAMPINES ST 33,1.35191878,103.9622669
405C FERNVALE LANE,1.389194667,103.8734374
319 UBI AVE 1,1.328273258,103.9035943
408 PANDAN GDNS,1.318203977,103.7488162
433 YISHUN AVE 6,1.420911806,103.8472933
314A PUNGGOL WAY,1.408261878,103.8980179
43 TEBAN GDNS RD,1.321102559,103.741674
43 TEBAN GDNS RD,1.321041746,103.7419283
65 MARINE DR,1.303405476,103.9097344
271C PUNGGOL WALK,1.403941659,103.9010343
118 PENDING RD,1.376804203,103.7684637
380 CLEMENTI AVE 5,1.318344291,103.767572
701 PASIR RIS DR 10,1.379965919,103.9379322
60 STRATHMORE AVE,1.293085872,103.8118849
961 HOUGANG AVE 9,1.377752166,103.8786653
313 JURONG EAST ST 32,1.34715456,103.7333487
643 PUNGGOL CTRL,1.39731946,103.9160186
6 LOR 7 TOA PAYOH,1.338582807,103.8571924
6 LOR 7 TOA PAYOH,1.338582797,103.8571924
505 BT BATOK ST 52,1.351919952,103.7536709
121 YISHUN ST 11,1.434368977,103.830143
375 BT BATOK ST 31,1.358626593,103.7501002
375 BT BATOK ST 31,1.358322868,103.7501296
673 WOODLANDS DR 71,1.439188082,103.8000679
214 JURONG EAST ST 21,1.33928626,103.7389852
664A PUNGGOL DR,1.399432183,103.9175107
81B LOR 4 TOA PAYOH,1.335969764,103.8497768
39 UPP BOON KENG RD,1.318723581,103.8742265
247 COMPASSVALE RD,1.392092298,103.8992492
257C COMPASSVALE RD,1.392787985,103.8963883
423 YISHUN AVE 11,1.422828387,103.8481719
423 YISHUN AVE 11,1.422842965,103.8483138
634 YISHUN ST 61,1.418930263,103.8391001
466 JURONG WEST ST 41,1.349848562,103.722671
616 ANG MO KIO AVE 4,1.37746747,103.8387767
417 ANG MO KIO AVE 10,1.364959533,103.8551971
201A PUNGGOL FIELD,1.400085464,103.9035356
283 TAMPINES ST 22,1.348629557,103.9528535
113 DEPOT RD,1.281419862,103.8072869
698C JURONG WEST CTRL 3,1.340280167,103.707599
114 BEDOK RESERVOIR RD,1.33056066,103.9098389
216 ANG MO KIO AVE 1,1.366196788,103.841505
334 SEMBAWANG CL,1.447328282,103.8158201
307A ANG MO KIO AVE 1,1.365982051,103.844445
446C JLN KAYU,1.392284488,103.8735796
492 ADMIRALTY LINK,1.456474318,103.8171814
572 PASIR RIS ST 53,1.37352014,103.9456155
428 WOODLANDS ST 41,1.426982924,103.7725785
826 YISHUN ST 81,1.414174103,103.8324542
246 BT BATOK EAST AVE 5,1.349647063,103.7576178
717 CLEMENTI WEST ST 2,1.303234409,103.7624648
114 LENGKONG TIGA,1.323134861,103.9120457
203 BT BATOK ST 21,1.347332586,103.7489904
316C PUNGGOL WAY,1.408975775,103.8970248
622 HOUGANG AVE 8,1.370059831,103.8828232
899A WOODLANDS DR 50,1.435805046,103.795254
899A WOODLANDS DR 50,1.43582792,103.7952803
899A WOODLANDS DR 50,1.435805048,103.795254
324 YISHUN CTRL,1.428661503,103.8419995
615 ANG MO KIO AVE 4,1.377463413,103.8391301
611 ELIAS RD,1.375057688,103.9425339
579 HOUGANG AVE 4,1.379039028,103.8860621
324 BT BATOK ST 33,1.362164728,103.7476281
219 BT BATOK ST 21,1.347207298,103.7549997
711 CLEMENTI WEST ST 2,1.304844235,103.7611071
119 HO CHING RD,1.335299059,103.724713
856C TAMPINES ST 82,1.352505102,103.9375875
159 PASIR RIS ST 13,1.363744038,103.9612847
132 BEDOK NTH ST 2,1.32775289,103.9367093
543 JURONG WEST ST 42,1.351863252,103.7157986
819 TAMPINES ST 81,1.348396484,103.9368087
166 BISHAN ST 13,1.348863451,103.8552258
133 MARSILING RISE,1.437533895,103.778071
22 MARSILING DR,1.441897301,103.7743738
984C BUANGKOK LINK,1.382396321,103.8813857
311 UBI AVE 1,1.329941101,103.9033014
141 BISHAN ST 12,1.345153984,103.8533671
291 BISHAN ST 24,1.35591015,103.8451584
391 BT BATOK WEST AVE 5,1.365853749,103.7527285
327 WOODLANDS ST 32,1.430239671,103.7802178
214 BT BATOK ST 21,1.347299983,103.7528944
194B BT BATOK WEST AVE 6,1.345132839,103.744862
850 YISHUN ST 81,1.416030951,103.8362391
61A STRATHMORE AVE,1.293860989,103.8115839
105 WOODLANDS ST 13,1.436844762,103.7815791
443A BT BATOK WEST AVE 8,1.356532773,103.7377605
172 BEDOK STH RD,1.32066917,103.9446895
172 BEDOK STH RD,1.320669171,103.9446895
720 PASIR RIS ST 72,1.381551236,103.9365682
720 PASIR RIS ST 72,1.381581743,103.9365873
720 PASIR RIS ST 72,1.381785964,103.9364118
546 JURONG WEST ST 42,1.352700205,103.7152171
651 PUNGGOL CTRL,1.396866833,103.9154104
343 BT BATOK ST 34,1.362387768,103.7491675
121B RIVERVALE DR,1.386352821,103.9048348
417 EUNOS RD 5,1.318072851,103.8970875
133 LOR AH SOO,1.35076271,103.8875481
332 SEMBAWANG CL,1.446701271,103.8170446
654 WOODLANDS RING RD,1.437737159,103.7991765
288C COMPASSVALE CRES,1.398388832,103.8980713
566 CHOA CHU KANG ST 52,1.394616885,103.7457688
467 ADMIRALTY DR,1.452226677,103.8144259
818C CHOA CHU KANG AVE 1,1.37672184,103.7481501
26 NEW UPP CHANGI RD,1.323338363,103.9342073
126 BT MERAH VIEW,1.284425405,103.8239092
104C CANBERRA ST,1.449709995,103.831776
313 SHUNFU RD,1.351478813,103.8371852
313 SHUNFU RD,1.351519255,103.8372288
420 HOUGANG AVE 10,1.375805585,103.8948191
918 HOUGANG AVE 9,1.375584516,103.8835163
114 TAMPINES ST 11,1.345971625,103.94676
635 WOODLANDS RING RD,1.436497056,103.8023006
304 WOODLANDS ST 31,1.42989256,103.7738539
648 WOODLANDS RING RD,1.438303104,103.801474
807A CHOA CHU KANG AVE 1,1.37580546,103.7447935
953 JURONG WEST ST 91,1.34234943,103.6908741
421 PASIR RIS DR 6,1.371105219,103.9548768
412 EUNOS RD 5,1.318315638,103.8990247
412 EUNOS RD 5,1.318517581,103.8987875
238 JURONG EAST ST 21,1.340719307,103.7405629
34 JLN BAHAGIA,1.326981809,103.8577618
646 JURONG WEST ST 61,1.339435143,103.697063
646 JURONG WEST ST 61,1.339461143,103.6971106
711 WOODLANDS DR 70,1.441231523,103.7974835
711 WOODLANDS DR 70,1.441222966,103.7973784
682 CHOA CHU KANG CRES,1.402510539,103.7452912
682 CHOA CHU KANG CRES,1.402510538,103.7452912
424 SERANGOON CTRL,1.348147389,103.8755908
340 HOUGANG AVE 7,1.370141371,103.8978503
221A BEDOK CTRL,1.325203716,103.9347722
404 SIN MING AVE,1.362662927,103.8342675
102 SIMEI ST 1,1.341347247,103.9513551
102 SIMEI ST 1,1.34134725,103.9513551
413 JURONG WEST ST 42,1.353275791,103.7251115
840 WOODLANDS ST 82,1.443812821,103.7924011
326 UBI AVE 1,1.32717744,103.9038015
326 UBI AVE 1,1.327171622,103.9038042
145 BEDOK RESERVOIR RD,1.334290192,103.9121354
322 BT BATOK ST 33,1.361667384,103.747725
192 PASIR RIS ST 12,1.366247335,103.959057
192 PASIR RIS ST 12,1.366247334,103.9590569
153A LOR 1 TOA PAYOH,1.333713828,103.8452331
56 STIRLING RD,1.296696151,103.8042695
814 JURONG WEST ST 81,1.345667386,103.6957965
814 JURONG WEST ST 81,1.345667861,103.6957916
226 TAMPINES ST 23,1.35551796,103.9540092
18 HOUGANG AVE 3,1.363216575,103.8919296
976 HOUGANG ST 91,1.377218862,103.8802818
349 WOODLANDS AVE 3,1.433524245,103.7825163
163 WOODLANDS ST 13,1.43300314,103.7739842
891A WOODLANDS DR 50,1.437743469,103.7911719
127 ANG MO KIO AVE 3,1.371223221,103.8435933
765 JURONG WEST ST 74,1.350082252,103.6983946
9 JLN BATU,1.30283219,103.8829791
9 JLN BATU,1.335736159,103.7877157
210 PASIR RIS ST 21,1.367031279,103.9616275
356C ADMIRALTY DR,1.449252211,103.8177946
219 TAMPINES ST 24,1.35479931,103.9526114
219 TAMPINES ST 24,1.354792439,103.9526127
241 COMPASSVALE WALK,1.389999297,103.8976987
112 TECK WHYE LANE,1.377485451,103.7519213
302 YISHUN CTRL,1.430034554,103.8396748
363 YUNG AN RD,1.33658939,103.7201863
111 ANG MO KIO AVE 4,1.37085149,103.8372982
111 ANG MO KIO AVE 4,1.370816346,103.836984
850 JURONG WEST ST 81,1.346426807,103.6919365
850 JURONG WEST ST 81,1.346431219,103.6919404
126 BISHAN ST 12,1.346274513,103.8520837
611 ANG MO KIO AVE 5,1.378292053,103.8372519
611 ANG MO KIO AVE 5,1.378292052,103.8372519
456 HOUGANG AVE 10,1.377171374,103.895401
332 TAH CHING RD,1.338820697,103.7236905
332 TAH CHING RD,1.338294537,103.7238171
119 SIMEI ST 1,1.343757611,103.9518978
119 SIMEI ST 1,1.343757615,103.9518978
303 SHUNFU RD,1.349769429,103.8384765
325 BT BATOK ST 33,1.362601611,103.7474249
218 PETIR RD,1.37446598,103.7736063
146 YISHUN ST 11,1.431001762,103.8324685
308 JURONG EAST ST 32,1.34729504,103.7345733
308 JURONG EAST ST 32,1.347307908,103.734584
62 CHAI CHEE RD,1.325415877,103.9212513
257 BOON LAY DR,1.34582026,103.7082524
201 PETIR RD,1.37184316,103.7752224
667A PUNGGOL DR,1.40260031,103.9139714
680 WOODLANDS AVE 6,1.439632618,103.8021216
182 JELEBU RD,1.37984404,103.7634092
207 BOON LAY PL,1.346586096,103.7135684
207 BOON LAY PL,1.346586103,103.7135684
815C CHOA CHU KANG AVE 7,1.376304182,103.7474576
805 WOODLANDS ST 81,1.440665109,103.7873096
245 SERANGOON AVE 2,1.352440857,103.8691775
482 SEGAR RD,1.389160997,103.7722919
104 BT BATOK CTRL,1.348995003,103.7472582
650 SENJA LINK,1.38691071,103.7633102
421 ANG MO KIO AVE 10,1.365384226,103.852967
651 JLN TENAGA,1.332302406,103.9075879
651 JLN TENAGA,1.332192429,103.9073635
651 JLN TENAGA,1.332192432,103.9073635
40 CAMBRIDGE RD,1.315789918,103.8484815
40 CAMBRIDGE RD,1.315993017,103.8482431
151 SERANGOON NTH AVE 2,1.369311222,103.8743828
151 SERANGOON NTH AVE 2,1.36934535,103.8737783
151 SERANGOON NTH AVE 2,1.369422369,103.8743512
755 PASIR RIS ST 71,1.377470617,103.9337038
3A UPP BOON KENG RD,1.313828129,103.8723808
520 HOUGANG AVE 6,1.37310428,103.890062
308B PUNGGOL WALK,1.407802653,103.8996094
308B PUNGGOL WALK,1.407766768,103.8995809
308B PUNGGOL WALK,1.407766782,103.8988787
308B PUNGGOL WALK,1.407541606,103.8998547
107A CANBERRA ST,1.449904746,103.8329792
631 HOUGANG AVE 8,1.370688221,103.881515
631 HOUGANG AVE 8,1.370691366,103.8815186
631 HOUGANG AVE 8,1.370662024,103.8816763
542 HOUGANG AVE 8,1.376951718,103.8917486
676A YISHUN RING RD,1.421452423,103.8433279
129 BEDOK RESERVOIR RD,1.334018667,103.9122389
897C WOODLANDS DR 50,1.435743957,103.7941341
326 TAH CHING RD,1.335763043,103.7226688
670A JURONG WEST ST 65,1.344097248,103.7028606
20 ST. GEORGE'S RD,1.324739676,103.8628602
24 NEW UPP CHANGI RD,1.323864007,103.9333986
24 NEW UPP CHANGI RD,1.323864004,103.9333986
508C WELLINGTON CIRCLE,1.452882396,103.8214319
61 TELOK BLANGAH HTS,1.275705008,103.8120071
667B PUNGGOL DR,1.402110703,103.9149166
219B BEDOK CTRL,1.325423655,103.9335591
75 TELOK BLANGAH DR,1.274896417,103.8089387
75 TELOK BLANGAH DR,1.274896709,103.8086953
659C JURONG WEST ST 65,1.336398275,103.7018633
688E WOODLANDS DR 75,1.44381514,103.8079451
268B COMPASSVALE LINK,1.384455569,103.8962528
107C EDGEFIELD PLAINS,1.396621521,103.9076007
512 JELAPANG RD,1.387331977,103.768255
102 SERANGOON NTH AVE 1,1.370843273,103.8711536
477 JURONG WEST ST 41,1.347716112,103.7250871
328 BT BATOK ST 33,1.362874905,103.7475629
932A HOUGANG AVE 9,1.375265581,103.881751
893D WOODLANDS DR 50,1.436318452,103.789948
729 CLEMENTI WEST ST 2,1.304927243,103.7635194
186 PASIR RIS ST 11,1.365130641,103.9594331
642 BEDOK RESERVOIR RD,1.331273598,103.9055926
590B MONTREAL LINK,1.450086219,103.8270672
743 JURONG WEST ST 73,1.347293369,103.6991937
743 JURONG WEST ST 73,1.347293371,103.6991937
743 JURONG WEST ST 73,1.347294456,103.6991953
554 SERANGOON NTH AVE 3,1.371967208,103.8703901
554 SERANGOON NTH AVE 3,1.371979327,103.8703917
744 WOODLANDS CIRCLE,1.442834284,103.795937
576 ANG MO KIO AVE 10,1.371402396,103.8548458
274B PUNGGOL PL,1.403116257,103.9022874
274B PUNGGOL PL,1.403116263,103.9022874
756 CHOA CHU KANG NTH 5,1.392487757,103.7456787
455 CHOA CHU KANG AVE 4,1.379423241,103.7351837
750 JURONG WEST ST 73,1.347937116,103.6991919
750 JURONG WEST ST 73,1.34793711,103.6991919
347 ANG MO KIO AVE 3,1.367338583,103.8485763
925 JURONG WEST ST 92,1.340149983,103.6891464
157 BT BATOK ST 11,1.348368995,103.7434221
307C ANCHORVALE RD,1.389901384,103.8871214
120 LOR 2 TOA PAYOH,1.33913569,103.8455629
329 SERANGOON AVE 3,1.349626343,103.8680638
329 SERANGOON AVE 3,1.349626334,103.8680638
690A CHOA CHU KANG CRES,1.402776276,103.7515399
812 TAMPINES AVE 4,1.346954032,103.9373329
661 JLN DAMAI,1.334483695,103.9079699
661 JLN DAMAI,1.334476718,103.9078849
83 REDHILL LANE,1.286868975,103.8194359
102 HOUGANG AVE 1,1.354964463,103.8908551
153 MEI LING ST,1.293814453,103.8031379
105 BT BATOK CTRL,1.348572654,103.7471562
561 HOUGANG ST 51,1.380380018,103.8891877
5A MARSILING DR,1.440084796,103.7752007
178D RIVERVALE CRES,1.389040794,103.9107188
402 ADMIRALTY LINK,1.453890539,103.8157691
105C EDGEFIELD PLAINS,1.397672035,103.9055988
146 BISHAN ST 11,1.344086049,103.8541476
860B TAMPINES AVE 5,1.355460836,103.9371189
266C PUNGGOL WAY,1.405154198,103.8978052
107C CANBERRA ST,1.448557823,103.8338648
404B FERNVALE LANE,1.388296543,103.873546
308 CHOA CHU KANG AVE 4,1.385577294,103.7427785
166 BEDOK STH AVE 3,1.320040799,103.9451967
524 WOODLANDS DR 14,1.432647685,103.7936795
596B ANG MO KIO ST 52,1.372051233,103.8505458
156 YISHUN ST 11,1.431887619,103.8335678
117 BT MERAH CTRL,1.28365235,103.8154111
319 ANG MO KIO AVE 1,1.365110234,103.847379
319 ANG MO KIO AVE 1,1.365097853,103.8473807
99 WHAMPOA DR,1.320812804,103.8538038
648 JLN TENAGA,1.332314538,103.9055202
211B COMPASSVALE LANE,1.385087191,103.898737
988C JURONG WEST ST 93,1.335743987,103.6957769
661B EDGEDALE PLAINS,1.402485648,103.9167514
498G TAMPINES ST 45,1.362278449,103.9581219
874 YISHUN ST 81,1.415370307,103.8360735
508 WEST COAST DR,1.311659735,103.7617615
927 HOUGANG ST 91,1.376622658,103.8807505
927 HOUGANG ST 91,1.376622658,103.8807113
927 HOUGANG ST 91,1.376623353,103.8807961
318 JURONG EAST ST 31,1.347508229,103.7305607
402 SERANGOON AVE 1,1.346658249,103.8729046
347 BT BATOK ST 34,1.362270342,103.7511929
297B COMPASSVALE ST,1.394737063,103.9009649
726 TAMPINES ST 71,1.356984393,103.9358874
320A ANCHORVALE DR,1.3903337,103.8910028
185B RIVERVALE CRES,1.392888073,103.9069208
7 TECK WHYE AVE,1.381474449,103.7545215
3 PINE CL,1.306928776,103.8831105
650C JURONG WEST ST 61,1.338421577,103.6963857
255 TAMPINES ST 21,1.352743287,103.9503836
185A RIVERVALE CRES,1.393322372,103.9071162
206 YISHUN ST 21,1.43124009,103.8367841
936 TAMPINES AVE 5,1.346481995,103.9416998
80B TELOK BLANGAH ST 31,1.273476841,103.8068103
158A RIVERVALE CRES,1.388720188,103.9068691
343 JURONG EAST ST 31,1.345883391,103.7310836
147 PASIR RIS ST 13,1.363100578,103.9620123
711 BEDOK RESERVOIR RD,1.335973416,103.9236903
267 BT BATOK EAST AVE 4,1.348809566,103.7598926
402 FAJAR RD,1.380312255,103.7680736
402 FAJAR RD,1.380312263,103.7680736
427 ANG MO KIO AVE 3,1.369311859,103.8545506
788C WOODLANDS CRES,1.443871798,103.8018334
131 RIVERVALE ST,1.389345612,103.9030786
131 RIVERVALE ST,1.389344248,103.9030816
541 BEDOK NTH ST 3,1.331332844,103.9229538
116 BISHAN ST 12,1.34780072,103.8493161
348 TAMPINES ST 33,1.352525599,103.9633669
166 GANGSA RD,1.37748345,103.7653911
55 STIRLING RD,1.296589236,103.8041754
547D SEGAR RD,1.388901126,103.7690032
276 YISHUN ST 22,1.437822876,103.837838
746 JURONG WEST ST 73,1.347404668,103.6981191
746 JURONG WEST ST 73,1.347438273,103.6979363
566 HOUGANG ST 51,1.381272409,103.8884351
496C TAMPINES ST 43,1.362152445,103.950374
252 KIM KEAT LINK,1.33121483,103.8572418
737 TAMPINES ST 72,1.358941306,103.9340067
155 GANGSA RD,1.37531521,103.7650289
248 HOUGANG AVE 3,1.35937035,103.8925875
66 LOR 4 TOA PAYOH,1.335013326,103.8517784
507 SERANGOON NTH AVE 4,1.371957256,103.8752672
663 BUFFALO RD,1.305680317,103.8508577
988C BUANGKOK GREEN,1.380296863,103.8772664
318 WOODLANDS ST 31,1.431856203,103.7770637
162 WOODLANDS ST 13,1.433028868,103.7731341
460 TAMPINES ST 42,1.358299093,103.9550063
460 TAMPINES ST 42,1.358299105,103.9550063
647 JLN TENAGA,1.331709619,103.9057021
459 JURONG WEST ST 41,1.350329043,103.7209118
459 JURONG WEST ST 41,1.350329045,103.7209118
132 YISHUN ST 11,1.432778464,103.831224
175C YUNG KUANG RD,1.332787862,103.7216401
693 HOUGANG ST 61,1.37669797,103.887541
769 PASIR RIS ST 71,1.375106227,103.9351472
236 SERANGOON AVE 3,1.354240067,103.8698218
24 BALAM RD,1.33018852,103.8875087
97 ALJUNIED CRES,1.321296734,103.885668
97 ALJUNIED CRES,1.321301212,103.885672
389 TAMPINES ST 32,1.354934221,103.9578643
547B SEGAR RD,1.388437745,103.7692526
407 JURONG WEST ST 42,1.354894448,103.7212561
675C YISHUN AVE 4,1.419428068,103.8421813
27 DOVER CRES,1.305422783,103.7813204
702 WOODLANDS DR 40,1.441865182,103.7965137
702 WOODLANDS DR 40,1.441524004,103.796664
702 WOODLANDS DR 40,1.441865173,103.7965137
152 SERANGOON NTH AVE 1,1.369347268,103.872614
113 BISHAN ST 12,1.347231851,103.848809
685B CHOA CHU KANG CRES,1.403637377,103.7481769
107 LOR 1 TOA PAYOH,1.341233588,103.847294
107 LOR 1 TOA PAYOH,1.341219489,103.8472888
56 LOR 4 TOA PAYOH,1.337029296,103.8503828
288 TAMPINES ST 22,1.348852774,103.9547046
789 YISHUN AVE 2,1.420542469,103.8341675
612B PUNGGOL DR,1.404938584,103.9081572
700C ANG MO KIO AVE 6,1.369441594,103.8464882
492G TAMPINES ST 45,1.364241408,103.9550853
416 PANDAN GDNS,1.32102611,103.7483131
501D WELLINGTON CIRCLE,1.451050579,103.8224321
555 JURONG WEST ST 42,1.353668605,103.7188531
834 TAMPINES ST 82,1.350234611,103.9357645
281 TOH GUAN RD,1.33989545,103.7464149
1 LOR 7 TOA PAYOH,1.339430335,103.8534428
393 BT BATOK WEST AVE 5,1.366493281,103.7531126
365 BT BATOK ST 31,1.360871521,103.7486445
122 SENGKANG EAST WAY,1.386551487,103.9067415
468 HOUGANG AVE 8,1.373749444,103.8972462
468 HOUGANG AVE 8,1.373727756,103.8972215
410 TAMPINES ST 41,1.358777735,103.9462708
233C SUMANG LANE,1.401732894,103.8910412
224B SUMANG LANE,1.401827538,103.8933722
895A TAMPINES ST 81,1.347678953,103.9324566
175 BT BATOK WEST AVE 8,1.34554898,103.7415986
115 BT PURMEI RD,1.275352014,103.8269502
43 MARINE CRES,1.305518881,103.913022
926 HOUGANG ST 91,1.376100159,103.8809422
215 CHOA CHU KANG CTRL,1.383083024,103.7470766
719 YISHUN ST 71,1.42688085,103.8293031
202A COMPASSVALE DR,1.388359852,103.8931432
837 YISHUN ST 81,1.416244081,103.8331879
837 YISHUN ST 81,1.416042708,103.8330865
474 CHOA CHU KANG AVE 3,1.378569314,103.7384757
92 C'WEALTH DR,1.305731753,103.8002537
488B TAMPINES ST 45,1.360329217,103.9569806
488B TAMPINES ST 45,1.36050029,103.957151
134 PETIR RD,1.374387879,103.7694
101 BEDOK RESERVOIR RD,1.328449133,103.9099374
18A HOLLAND DR,1.311058611,103.7918866
18A HOLLAND DR,1.311058611,103.7918866
573 PASIR RIS ST 53,1.373888578,103.9458762
113 LOR 1 TOA PAYOH,1.34128334,103.8446055
58 JLN MA'MOR,1.328360656,103.8571672
546 PASIR RIS ST 51,1.36892715,103.9526538
842G TAMPINES ST 82,1.352076747,103.9371117
141 JLN BT MERAH,1.277145597,103.8287389
11 HOLLAND DR,1.309053946,103.7940631
11 HOLLAND DR,1.317596268,103.7826504
11 HOLLAND DR,1.309053945,103.7940631
11 HOLLAND DR,1.314190899,103.7827197
752 WOODLANDS CIRCLE,1.44560469,103.7949086
56 GEYLANG BAHRU,1.323645148,103.8682953
227D COMPASSVALE DR,1.386964916,103.9014154
423 HOUGANG AVE 6,1.374081609,103.8939767
423 HOUGANG AVE 6,1.374154688,103.8940195
530A PASIR RIS DR 1,1.371140539,103.9498505
116 POTONG PASIR AVE 1,1.336826001,103.8626133
526A PASIR RIS ST 51,1.367541624,103.9471054
317 TAMPINES ST 33,1.351538029,103.9568979
617 YISHUN RING RD,1.41930445,103.8353287
288G BT BATOK ST 25,1.345013481,103.7595968
734 YISHUN AVE 5,1.429264553,103.8310748
668C JURONG WEST ST 64,1.341332844,103.703404
504 SERANGOON NTH AVE 4,1.373878432,103.8763079
504 SERANGOON NTH AVE 4,1.373559941,103.8761885
433 ANG MO KIO AVE 10,1.368076523,103.854353
827 WOODLANDS ST 81,1.439871578,103.7893555
827 WOODLANDS ST 81,1.439871578,103.7893555
509 WOODLANDS DR 14,1.432719712,103.7891156
673C JURONG WEST ST 65,1.344712135,103.7013131
237 BISHAN ST 22,1.359419966,103.8471503
237 BISHAN ST 22,1.359419968,103.8471503
610 WOODLANDS AVE 4,1.435378807,103.7963477
7 MARSILING DR,1.441669065,103.7767334
206 SERANGOON CTRL,1.353475064,103.8733923
461 JURONG WEST ST 41,1.349556426,103.7208013
202 MARSILING DR,1.443151211,103.7751648
126 RIVERVALE ST,1.389060217,103.9024005
81 BEDOK NTH RD,1.328915582,103.9405287
13 MARSILING LANE,1.441096275,103.7792761
270A SENGKANG CTRL,1.385751978,103.894255
123 SIMEI ST 1,1.345306618,103.953188
123 SIMEI ST 1,1.3453152,103.9531801
810 YISHUN RING RD,1.416100664,103.8319012
171 STIRLING RD,1.290732462,103.8038469
230 LOR 8 TOA PAYOH,1.338255927,103.8593031
493B TAMPINES AVE 9,1.362265899,103.9520601
